Activity,fBodyAccMagenergy,fBodyAccMagentropy,fBodyAccMagiqr,fBodyAccMagkurtosis,fBodyAccMagmad,fBodyAccMagmax,fBodyAccMagmean,fBodyAccMagmin,fBodyAccMagskewness,fBodyAccMagsma,fBodyAccMagstd,fBodyAcccorrelationXY,fBodyAcccorrelationXZ,fBodyAcccorrelationYZ,fBodyAccenergyX,fBodyAccenergyY,fBodyAccenergyZ,fBodyAccentropyX,fBodyAccentropyY,fBodyAccentropyZ,fBodyAcciqrX,fBodyAcciqrY,fBodyAcciqrZ,fBodyAcckurtosisX,fBodyAcckurtosisY,fBodyAcckurtosisZ,fBodyAccmadX,fBodyAccmadY,fBodyAccmadZ,fBodyAccmaxX,fBodyAccmaxY,fBodyAccmaxZ,fBodyAccmeanX,fBodyAccmeanY,fBodyAccmeanZ,fBodyAccminX,fBodyAccminY,fBodyAccminZ,fBodyAccskewnessX,fBodyAccskewnessY,fBodyAccskewnessZ,fBodyAccstdX,fBodyAccstdY,fBodyAccstdZ,tBodyAccMagenergy,tBodyAccMagentropy,tBodyAccMagiqr,tBodyAccMagkurtosis,tBodyAccMagmad,tBodyAccMagmax,tBodyAccMagmean,tBodyAccMagmin,tBodyAccMagskewness,tBodyAccMagstd,tBodyAcccorrelationXY,tBodyAcccorrelationXZ,tBodyAcccorrelationYZ,tBodyAccenergyX,tBodyAccenergyY,tBodyAccenergyZ,tBodyAccentropyX,tBodyAccentropyY,tBodyAccentropyZ,tBodyAcciqrX,tBodyAcciqrY,tBodyAcciqrZ,tBodyAcckurtosisX,tBodyAcckurtosisY,tBodyAcckurtosisZ,tBodyAccmadX,tBodyAccmadY,tBodyAccmadZ,tBodyAccmaxX,tBodyAccmaxY,tBodyAccmaxZ,tBodyAccmeanX,tBodyAccmeanY,tBodyAccmeanZ,tBodyAccminX,tBodyAccminY,tBodyAccminZ,tBodyAccskewnessX,tBodyAccskewnessY,tBodyAccskewnessZ,tBodyAccstdX,tBodyAccstdY,tBodyAccstdZ
2,0.043815939,2.344320971,0.064107639,15.09169821,0.078474303,0.908504974,0.102272103,0.027057976,4.071374865,0.155145524,0.187147466,0.642021848,0.61773337,0.955348369,0.001825708,0.006476282,0.035513949,2.826698989,2.411475008,2.040788052,0.020051595,0.031083058,0.025435353,1.443404031,12.34048802,15.48487152,0.018481525,0.034544538,0.07494471,0.100858416,0.328568958,0.840982346,0.034336716,0.044395092,0.076413716,0.014759329,0.001338394,0.008823702,1.690979972,3.569544895,4.14435376,0.026058261,0.068779546,0.176518095,0.920134726,3.021796425,0.338694969,-0.211631607,0.162877337,1.437810942,0.937845234,0.621219915,0.474897914,0.206422127,0.357012607,0.05937578,0.296861378,0.038339871,0.136001926,0.745792929,#NAME?,2.890300243,3.017677963,0.263717651,0.302749634,0.35307312,-0.835706023,-1.138419765,-0.414010118,0.136527133,0.141662528,0.166779187,0.419403076,0.57421875,1.320266724,0.100858416,0.328568958,0.840982346,-0.153717041,0.01210022,0.576660156,0.366724334,-0.226057755,0.454434348,0.171976229,0.171600071,0.201168345
2,0.04675132,2.28799663,0.063569809,14.71677317,0.085332058,0.936966934,0.103601858,0.022782264,4.001260201,0.158220348,0.194470754,0.7025382,0.616043239,0.976789741,0.00177621,0.006796756,0.038178355,2.698451695,2.443370814,2.076969952,0.030589933,0.032941555,0.055214799,0.773630059,13.33536066,15.22587849,0.022215564,0.034673592,0.076399445,0.101111276,0.341961815,0.866455805,0.031188262,0.045122144,0.081909942,0.006403845,0.010629232,0.008676829,1.424588809,3.748208635,4.095511403,0.029046127,0.070702088,0.181776159,0.98177773,3.017945961,0.340178953,-0.509004714,0.184855325,1.436418674,0.965182197,0.621219915,0.439875139,0.229588998,0.36088337,0.054111875,0.300379692,0.037300411,0.14273187,0.801745449,#NAME?,2.909907811,3.011357096,0.263717651,0.199325562,0.35307312,-0.758184859,-0.873066538,-0.462420058,0.136360013,0.132815545,0.192494018,0.425323486,0.57421875,1.365722656,0.101111276,0.341961815,0.866455805,-0.153717041,0.01210022,0.576660156,0.309751865,-0.385115285,0.556115788,0.168614256,0.164571218,0.231408246
2,0.049965134,2.347909819,0.063342073,14.62711333,0.089229423,0.962055856,0.11089797,0.030694416,3.988392814,0.170356089,0.198872103,0.723017221,0.623579201,0.975459968,0.002338342,0.00720801,0.040418783,2.669430819,2.407401236,2.210019419,0.031629783,0.037710799,0.054530653,0.600335048,13.29545225,15.36689545,0.025597443,0.036863705,0.076029824,0.115195865,0.353506906,0.887307303,0.035324455,0.045598087,0.089433546,0.005294764,0.005268238,0.025932153,1.350284279,3.738323807,4.122826308,0.033838597,0.073384369,0.184503238,1.049267824,3.011886441,0.405066141,-0.713607484,0.212350332,1.508228648,0.99214782,0.621219915,0.389334475,0.261067144,0.456752545,0.325008614,0.332076358,0.049105172,0.151368208,0.848794444,#NAME?,2.912283168,3.004764574,0.263717651,0.198104858,0.284973145,0.115947583,-0.826204922,-0.694599854,0.15310406,0.136579656,0.208157079,0.605529785,0.57421875,1.320266724,0.115195865,0.353506906,0.887307303,-0.153717041,0.01210022,0.410812378,0.712688809,-0.553602918,0.144685932,0.193976388,0.166496635,0.254075192
2,0.050152776,2.255481665,0.061345478,14.98071161,0.089203207,0.978245098,0.103948456,0.021400082,4.052340676,0.157456842,0.203260595,0.659322068,0.617163022,0.977231714,0.001151423,0.006994531,0.042006822,2.910614634,2.440980133,1.976894891,0.023599495,0.036151817,0.042800788,-0.472986809,13.38341407,15.15783325,0.01412072,0.035851516,0.083781954,0.066634405,0.347171602,0.912137713,0.029902445,0.045747869,0.081806528,0.014677619,0.008402615,0.006989289,0.858908718,3.754313596,4.085415754,0.016435632,0.071740833,0.1925623,1.053208297,3.016449755,0.293009647,-0.762152342,0.194439091,1.432794704,0.99874261,0.621219915,0.19634284,0.241883381,0.495931514,0.682522223,0.324745684,0.02417988,0.14688516,0.882143257,#NAME?,2.909757948,3.014526443,0.261077881,0.203170776,0.284973145,-1.202264453,-0.900607655,-0.727529991,0.122902384,0.137614486,0.184059818,0.326599121,0.57421875,1.320266724,0.066634405,0.347171602,0.912137713,-0.153717041,0.01210022,0.576660156,0.044791942,-0.455593226,0.32153021,0.143967786,0.166357718,0.229467759
2,0.053432615,2.171276815,0.047830106,14.76472264,0.097211425,1.012693623,0.102704349,0.016796385,4.017216781,0.154304046,0.212199561,0.705561267,0.644362294,0.975132912,0.001312425,0.006945561,0.04517463,2.616892717,2.421182046,1.952650355,0.030019299,0.04131656,0.018054017,0.257885169,13.25347656,15.17657165,0.019852788,0.036147874,0.090530923,0.086621966,0.345923288,0.9478302,0.02607458,0.04526548,0.082963986,0.003984123,0.004645338,0.014557458,1.150769242,3.728465481,4.093149597,0.025771464,0.071703743,0.200514805,1.122084923,3.017385476,0.2286175,-0.806872345,0.195999866,1.432794704,1.032057239,0.621219915,0.067523817,0.244519769,0.503106901,0.685148073,0.362714746,0.027560926,0.145856774,0.948667224,#NAME?,2.910040891,3.01647688,0.255661011,0.198104858,0.25112915,-1.218306606,-0.890946181,-0.903013139,0.12135616,0.136889815,0.184611003,0.326599121,0.57421875,1.320266724,0.086621966,0.345923288,0.9478302,-0.153717041,0.01210022,0.597183228,-0.102577466,-0.432216578,0.218793753,0.145122152,0.165841929,0.229781183
2,0.052209925,2.199885998,0.041797341,14.86209898,0.094236206,1.000591476,0.102923019,0.01979026,4.033185584,0.153183576,0.209039747,0.676643986,0.649453912,0.954569445,0.001127116,0.006643697,0.044439112,2.781787449,2.421377821,1.898535809,0.017839225,0.036378042,0.020894624,0.438456684,12.22555249,15.16314016,0.015389813,0.034782028,0.090107601,0.076004028,0.330136254,0.941497076,0.026657534,0.046095794,0.080430248,0.005982918,0.000845241,0.010842198,1.207245374,3.522797873,4.090563436,0.020912112,0.068882646,0.199671208,1.096408423,3.019207287,0.234664444,-0.644133568,0.186386701,1.432794704,1.021963416,0.621219915,0.045695437,0.233664629,0.466652127,0.642540968,0.238287833,0.023669435,0.139517644,0.933221343,#NAME?,2.878537434,3.018002405,0.244781494,0.302749634,0.25112915,-1.028328681,-1.187195484,-0.808025736,0.112295968,0.149416831,0.178579456,0.326599121,0.57421875,1.320266724,0.076004028,0.330136254,0.941497076,-0.153717041,0.01210022,0.597183228,-0.041960584,-0.18490682,0.190295358,0.137067369,0.179036542,0.22168633
2,0.051081402,2.156368517,0.03557957,14.80285165,0.094590749,0.991722414,0.099495698,0.016383576,4.023654201,0.147765788,0.207944966,0.682636686,0.613503609,0.963480065,0.001157133,0.005835289,0.044088981,2.683538091,2.470581205,1.867053647,0.026852379,0.029246168,0.022747038,0.036765769,12.72276638,15.14353858,0.018084144,0.032702241,0.089792017,0.076530093,0.311944871,0.938268026,0.025504731,0.043037417,0.07922364,0.003143064,0.010942303,0.006968403,1.073923132,3.638132993,4.086668645,0.023064555,0.064670109,0.199256682,1.072709452,3.020030895,0.188352109,-0.423303328,0.176392956,1.432794704,1.011469984,0.621219915,0.155771913,0.228297657,0.300213197,0.659178564,0.261811882,0.024299791,0.122541065,0.925868596,#NAME?,2.894734442,3.018575023,0.239395142,0.294799805,0.274887085,-1.142288966,-1.149015144,-0.71196519,0.117770656,0.134689227,0.17550417,0.326599121,0.551742554,1.320266724,0.076530093,0.311944871,0.938268026,-0.153717041,0.01210022,0.597183228,-0.041709732,-0.089712235,0.207808026,0.13915848,0.162766815,0.218627064
2,0.050229265,2.232548454,0.029107484,14.84685818,0.093095291,0.979142518,0.102644947,0.016038872,4.032321205,0.151156566,0.204151767,0.638426858,0.570808578,0.967682903,0.001088091,0.005688018,0.043453156,2.594121445,2.651258683,1.866276612,0.035604667,0.012392062,0.015827728,-0.504278965,12.84885318,15.11508041,0.01953392,0.030555296,0.089489783,0.071233114,0.29481143,0.930984497,0.023711932,0.048600176,0.078844458,0.001758659,0.013843027,0.004721554,0.917226072,3.660746959,4.08171008,0.023497394,0.059096048,0.197733515,1.054814573,3.019610555,0.223207161,-0.412301912,0.175650282,1.432794704,1.002428839,0.621219915,0.252381402,0.229016474,0.373520124,0.655033066,0.196071705,0.022849921,0.119448377,0.912516275,#NAME?,2.83857487,3.018210673,0.239395142,0.28704834,0.274887085,-1.044306276,-0.866285908,-0.701944688,0.114905948,0.149885805,0.177219936,0.326599121,0.674407959,1.320266724,0.071233114,0.29481143,0.930984497,-0.153717041,0.01210022,0.597183228,0.028472973,0.291034387,0.302787486,0.136618273,0.184827831,0.219256353
2,0.049219501,2.113790994,0.041187145,14.48183464,0.096597388,0.971075238,0.096254334,0.014339797,3.970142174,0.142456397,0.204822689,0.757325447,0.624923976,0.953328103,0.0011194,0.004670195,0.043429906,2.657174219,2.426311412,1.866437044,0.030481541,0.029778616,0.016178844,-0.08349276,9.9053616,15.11117478,0.018511556,0.033881713,0.089488772,0.076574416,0.266422817,0.930667696,0.024683123,0.0389232,0.078850074,0.003313993,0.003439449,0.004407342,1.051947436,3.159476932,4.08101846,0.023144124,0.057558127,0.197669423,1.033609513,3.018172249,0.231906558,-0.517846805,0.183939253,1.432794704,0.990744575,0.621219915,0.348517848,0.233744381,0.312473605,0.638767128,0.34365413,0.023507398,0.098074085,0.912028031,#NAME?,2.833879296,3.018137405,0.239395142,0.294616699,0.281539917,-1.01326643,-1.162099255,-0.70783461,0.11273055,0.14094886,0.177521652,0.326599121,0.551742554,1.320266724,0.076574416,0.266422817,0.930667696,-0.153717041,0.01210022,0.597183228,-0.08423615,0.214131998,0.303731805,0.136110045,0.16866421,0.219499327
2,0.048209704,2.200491694,0.045492122,14.11525195,0.096343516,0.95014841,0.100646014,0.018623873,3.90667961,0.147802893,0.199960217,0.762453472,0.595789678,0.951510656,0.001077254,0.004541566,0.042590885,2.707792733,2.423429068,1.998750438,0.024676794,0.030700268,0.034943998,0.191974077,9.219919421,14.72060109,0.016612862,0.033347284,0.08888803,0.070748464,0.25952875,0.911387852,0.024999335,0.038340811,0.084462747,0.002002219,0.005440504,0.00615815,1.110013469,3.06232778,4.00998522,0.021792232,0.056790189,0.192950189,1.012403793,3.002499335,0.231906558,0.391236892,0.204262965,1.432794704,0.969751207,0.283646931,-0.374171031,0.274928553,0.359282206,0.611500498,0.392908072,0.022622329,0.095372885,0.894408579,#NAME?,2.819832732,3.002014634,0.239395142,0.294616699,0.281539917,-1.052359865,-1.217271251,0.400473965,0.116426014,0.147688747,0.197517655,0.326599121,0.551742554,1.320266724,0.069274902,0.25952875,0.911387852,-0.153717041,0.01210022,0.254501343,0.073256542,0.297617498,-0.440081527,0.136800887,0.171518506,0.258785239
2,0.047576237,2.317225695,0.049936235,13.34673268,0.09711828,0.922590101,0.10858021,0.025545749,3.775322457,0.160525657,0.193845051,0.802355331,0.597551653,0.903468966,0.00116347,0.004607932,0.041804836,2.759428239,2.5892022,2.102179662,0.022975626,0.014899258,0.049137463,0.083497694,5.6228715,14.19755975,0.016907794,0.033997053,0.089245777,0.072433741,0.230018979,0.890860421,0.026853277,0.044281686,0.089390694,0.003273609,0.008719091,0.008986334,1.071618266,2.473354586,3.917273756,0.021552023,0.052720181,0.188427297,0.999100979,2.982518906,0.231906558,0.729747492,0.223398238,1.432794704,0.951485719,0.198464805,-0.782186375,0.313790855,0.527661001,0.543793386,0.503399344,0.024432862,0.096766571,0.877901546,#NAME?,#NAME?,2.981252979,0.239395142,0.322479248,0.281539917,-0.457907427,-0.135042381,0.495316558,0.117704084,0.178603745,0.220977576,0.326599121,0.551742554,1.320266724,0.068054926,0.230018979,0.890860421,-0.252258301,-0.299255371,0.187606812,-0.262687463,-0.381114085,-0.768235531,0.144192435,0.214594344,0.297460448
2,0.046804928,2.333700844,0.051092134,13.42348889,0.095667745,0.914529653,0.108707962,0.022481279,3.787840852,0.159724609,0.191668678,0.91021419,0.852093196,0.966299779,0.001119282,0.004562803,0.041122843,2.840640918,2.425890039,2.178243432,0.020521788,0.014575278,0.043150722,3.052157169,9.490657263,13.71082554,0.014152517,0.032343439,0.089812311,0.090072632,0.261235555,0.871784029,0.027489186,0.038468805,0.093766617,0.006493482,0.002312231,0.003680827,1.707725505,3.121081626,3.832083564,0.019539918,0.056895531,0.184247652,0.982903485,2.968487561,0.231906558,0.163416351,0.244066054,1.432794704,0.934222233,0.212907866,-0.781322281,0.34005723,0.169179741,0.325194251,0.501524089,0.023504931,0.095818857,0.863579697,#NAME?,2.832954403,2.960051487,0.243865967,0.294616699,0.281539917,-0.995252907,-1.273408983,0.209119507,0.106541225,0.145900666,0.242779167,0.326599121,0.551742554,1.320266724,0.090072632,0.261235555,0.871784029,-0.153717041,0.069396973,0.175079346,-0.030280322,0.317128116,-0.864956583,0.127127669,0.170157528,0.329774044
2,0.046929564,2.513377861,0.026654288,13.22415127,0.093487927,0.889701676,0.122574023,0.044661024,3.762023295,0.176590169,0.18303123,0.837280619,0.863991905,0.949153977,0.001235796,0.004427142,0.041266626,2.85441522,2.382429303,2.459917978,0.018409344,0.029680588,0.029769822,7.181371978,7.842462234,13.57395989,0.01365769,0.033217031,0.08776802,0.105728149,0.249193464,0.847521827,0.02876163,0.037866941,0.109961598,0.010299195,0.001476322,0.042934108,2.490462179,2.827003174,3.819844391,0.020712133,0.056061561,0.175025217,0.985520838,2.921293299,0.356892307,-0.413751218,0.313207808,1.432794704,0.908973071,0.08342665,-0.762234289,0.408966055,0.082738759,0.648593292,0.436449968,0.025951707,0.092969982,0.866599149,#NAME?,2.777085125,2.905302489,0.190353394,0.310195923,0.308731079,-1.016857525,-1.339976288,-0.343305302,0.105144682,0.15851619,0.302197999,0.345779419,0.551742554,1.325164795,0.105728149,0.249193464,0.847521827,-0.056167603,0.01210022,0.005264282,0.37114309,0.313135923,-0.780506536,0.124546893,0.180045077,0.394615251
2,0.043014305,2.29047811,0.041210263,11.35206756,0.10126314,0.85046036,0.104170679,0.024682842,3.459079442,0.152463476,0.183768642,0.857560522,0.865102143,0.994375989,0.001019557,0.004698944,0.037295805,2.67727705,2.544381056,2.092045011,0.023966469,0.004956994,0.050236887,4.628858962,10.37416029,11.25063547,0.016351925,0.0322484,0.096841041,0.100564139,0.265697661,0.801607404,0.02322212,0.040841787,0.08839957,0.002198963,0.015074914,0.009247792,1.986001785,3.311273174,3.437892641,0.022456728,0.056413091,0.17594143,0.903300415,2.927524119,0.398787924,-0.835812532,0.315399377,1.432794704,0.868670863,0.194418539,-0.496178857,0.395154293,0.200811346,0.49942664,0.503489894,0.021410697,0.098677821,0.783211897,#NAME?,2.831901348,2.91295394,0.183868408,0.294616699,0.372924805,-0.900718416,-1.341345807,-0.927749753,0.088127915,0.148736309,0.304105382,0.326599121,0.551742554,1.320266724,0.100564139,0.265697661,0.801607404,-0.056167603,0.069396973,0.175079346,0.224091296,0.220284902,-0.500468813,0.108914775,0.171716925,0.384277686
2,0.042346541,2.240601712,0.045027313,10.48442551,0.103138212,0.833267002,0.102305907,0.016585275,3.314127108,0.149580806,0.182959133,0.882718426,0.885603009,0.992435616,0.001060776,0.004953589,0.036332177,2.718084207,2.308638896,2.092969795,0.026652504,0.026376678,0.042467815,6.909581815,9.620663604,10.38402216,0.015580964,0.034660562,0.09793358,0.107540312,0.27768235,0.778242565,0.023923647,0.037157332,0.088499827,0.004533225,0.004458617,0.00739842,2.439178219,3.148464694,3.299504382,0.022646335,0.061250039,0.172988309,0.889277357,2.918862786,0.649026382,-1.033879795,0.330429271,1.432794704,0.855878769,0.194418539,-0.4284591,0.405692414,0.1338305,0.448747773,0.437679782,0.022276288,0.104025359,0.76297571,#NAME?,2.852126914,2.889314186,0.183868408,0.29359436,0.794296265,-0.752133263,-1.297809619,-1.195940113,0.08387047,0.142967172,0.331980733,0.326599121,0.551742554,1.320266724,0.107540312,0.27768235,0.778242565,-0.056167603,0.069396973,0.175079346,0.092404591,0.072949549,-0.420049615,0.106051579,0.168118307,0.406423339
2,0.046517426,2.540752513,0.052752258,11.14106587,0.098089812,0.847850047,0.127886477,0.047548246,3.417998544,0.191742677,0.177962351,0.854788446,0.844108258,0.989514264,0.002758511,0.004972157,0.038786757,2.92811843,2.319959312,2.43510557,0.021538418,0.025158847,0.033441209,9.760780784,9.641481213,10.91535393,0.016278578,0.034689444,0.093877543,0.150198074,0.278010777,0.786765689,0.045709089,0.037418495,0.108615094,0.023055212,0.004110962,0.032074811,3.057933955,3.153642222,3.38675719,0.02650755,0.061242257,0.168341897,0.976865937,2.898594054,0.698383412,-0.850029626,0.378680599,1.81580348,0.879860464,0.194418539,-0.001807564,0.461353527,0.481178657,0.536744874,0.436723523,0.057928741,0.1044153,0.814521897,#NAME?,2.851454584,2.859367968,0.189254761,0.29359436,0.824737549,7.480917504,-1.270431769,-1.385495132,0.12055163,0.143248681,0.387257617,0.870697021,0.571838379,1.487289429,0.150198074,0.278010777,0.786765689,-0.056167603,0.069396973,0.175079346,2.534943497,0.087824781,-0.256426659,0.192711555,0.168764846,0.453097925
2,0.037397113,2.378415174,0.037842054,9.077189989,0.097626513,0.750087642,0.105175489,0.025751056,3.093100001,0.152392792,0.166288879,0.970306477,0.881449673,0.930699997,0.000941361,0.003856813,0.032598939,2.698461143,2.784205058,2.05914587,0.013832713,0.025412863,0.024370531,7.430564517,9.88808239,8.575246488,0.013881111,0.024450123,0.097971627,0.104340326,0.21312314,0.711563837,0.021871925,0.046527982,0.083992885,0.00399023,0.017768128,0.002158247,2.629345921,3.093760806,3.025203175,0.022048343,0.042149237,0.163772222,0.785339382,2.896330621,0.660728746,-1.322031096,0.357572886,1.432794704,0.786475802,0.194418539,-0.030930232,0.418491284,0.331653696,0.472670824,0.476600264,0.019768591,0.08099308,0.684577711,#NAME?,#NAME?,2.84446365,0.165557861,0.272216797,0.804763794,-0.24078735,0.558997549,-1.532129307,0.072860752,0.160810752,0.383631215,0.326599121,0.466400146,1.320266724,0.104340326,0.21312314,0.711563837,-0.056167603,-0.313858032,0.175079346,0.335091134,-0.76291778,-0.115304391,0.096570037,0.193261966,0.432628417
2,0.037976544,2.409717267,0.022246608,8.538445062,0.099474708,0.744328507,0.108037776,0.034751176,3.019364409,0.154907802,0.166191461,0.920362613,0.875411209,0.989948941,0.00103085,0.004515744,0.03242995,2.819640804,2.142341897,2.359572821,0.009137123,0.017141323,0.019103567,8.652418182,9.588683614,8.160581748,0.01211965,0.034839668,0.093624287,0.103772118,0.269062587,0.686193557,0.025172092,0.032376707,0.097359003,0.008322118,0.002260653,0.024322758,2.829510384,3.168474712,2.957866205,0.020422443,0.060339597,0.155237669,0.797507416,2.891106191,0.660465321,-1.454339622,0.381892728,1.432794704,0.789044016,0.194418539,-0.012651311,0.428558986,0.168893238,0.561806639,0.222530221,0.021647842,0.094830614,0.68102896,#NAME?,2.867905374,#NAME?,0.183868408,0.29359436,0.828521729,-0.783895128,-1.541695297,-1.632146857,0.085722562,0.135578804,0.432735521,0.326599121,0.466400146,1.320266724,0.103772118,0.269062587,0.686193557,-0.056167603,0.069396973,-0.032363892,0.181897807,-0.185735878,-0.100793411,0.106879133,0.153485293,0.469761355
2,0.033761878,2.34752611,0.054562482,7.399498735,0.095866775,0.68630401,0.101125374,0.012899038,2.793984344,0.149061666,0.157201507,0.841292373,0.750303407,0.961204874,0.001128408,0.00391082,0.02872265,2.836516533,2.473703128,2.146961319,0.014007815,0.028569503,0.030774857,2.682961982,10.38060542,6.832095976,0.013211857,0.029480098,0.094570415,0.08816383,0.243668329,0.635504586,0.027751093,0.036725352,0.084585221,0.003542824,0.003412129,0.008835684,1.561833406,3.22317825,2.717019775,0.019395851,0.051866867,0.150487176,0.708999441,2.848776706,0.796225733,-1.409344955,0.398419223,1.432794704,0.720422021,0.176306563,0.183529412,0.4466443,0.166564206,0.389703232,0.395849219,0.023696567,0.082127218,0.603175655,#NAME?,2.839949352,2.778542876,0.165557861,0.250656128,0.8175354,2.758104181,-1.616972254,-1.609385238,0.088280157,0.141400257,0.421772237,0.326599121,0.466400146,1.320266724,0.08816383,0.243668329,0.635504586,-0.312789917,0.069396973,0.131027222,-1.102398487,0.141489764,0.192031012,0.12930542,0.154565882,0.457465906
2,0.032445844,2.503929559,0.059147392,7.301933645,0.090431225,0.65509741,0.108782661,0.033754205,2.771056407,0.159788971,0.147114874,0.914176751,0.89667089,0.918449249,0.001032596,0.003983038,0.027430211,2.729577664,2.748755259,2.336212549,0.011749608,0.02976103,0.045375621,9.995967022,11.4533419,6.427371958,0.013125487,0.025423791,0.089446134,0.114285424,0.228888375,0.603076753,0.022926823,0.045198569,0.091663579,0.00513193,0.01260821,0.013166967,3.124131892,3.386580083,2.630487755,0.023071727,0.045134614,0.141348503,0.681362734,2.826964871,0.796225733,-1.438731061,0.414031787,1.432794704,0.693230033,0.16205521,0.311662065,0.459167288,0.130601602,0.501003703,0.452657611,0.021684516,0.08364379,0.576034429,#NAME?,#NAME?,2.735794576,0.159606934,0.26725769,0.837432861,-0.534058495,-0.906677196,-1.619632995,0.076124403,0.158523871,0.440998795,0.326599121,0.597732544,1.320266724,0.114285424,0.228888375,0.603076753,-0.056167603,-0.098709106,0.103973389,0.391920244,0.272246266,0.301525509,0.095155271,0.181153516,0.472175287
2,0.029660568,2.592720447,0.070096213,6.849487661,0.083083755,0.604644136,0.111676699,0.029668975,2.663020269,0.160151105,0.134344061,0.87969268,0.98736656,0.819361267,0.001454487,0.003155548,0.025050533,2.431976928,2.619462967,2.560406788,0.022062127,0.01763791,0.051995903,7.121912718,8.374633355,6.335431023,0.020405827,0.026761702,0.076416203,0.139438447,0.202035813,0.552569435,0.022446234,0.037255417,0.100449455,0.003343166,0.004269818,0.020581621,2.683112446,2.853367642,2.602813642,0.031594086,0.043080865,0.125333404,0.622871926,2.816856804,0.795333887,-1.219107341,0.402570031,1.437810942,0.654056032,0.16205521,0.519385887,0.452588957,0.267132525,0.458872176,0.4600601,0.030544227,0.066266506,0.526061192,2.756322659,#NAME?,#NAME?,0.164993286,0.272216797,0.817398071,-0.743661821,-1.343174864,-1.465189221,0.091032621,0.146412337,0.444103838,0.35647583,0.466400146,1.320266724,0.139438447,0.202035813,0.552569435,0.020675659,-0.032440186,-0.035614014,0.671292621,0.285401829,0.454105542,0.107963902,0.163463875,0.481419383
2,0.025150666,2.705945564,0.040371224,6.169809135,0.075517686,0.523786856,0.112981928,0.030842968,2.506908086,0.159048804,0.114039632,0.741351524,0.967667158,0.674519779,0.000961469,0.002753105,0.021436092,2.546721918,2.724353408,2.673386117,0.010730919,0.013337601,0.042654463,10.43896119,4.240720908,5.716775966,0.014050425,0.024542231,0.070403543,0.11983599,0.16032337,0.484033494,0.018731949,0.0386705,0.101646355,0.006053311,0.004497618,0.028926787,3.281237933,2.137952942,2.462066371,0.025320201,0.036339811,0.107978315,0.528163994,2.814906254,0.785678026,-0.973972693,0.370870632,1.436418674,0.598145126,0.16205521,0.681967594,0.422972485,0.037842603,0.378775911,0.464636139,0.020190856,0.057815197,0.450157942,2.822725953,#NAME?,#NAME?,0.159606934,0.272689819,0.817398071,-1.413666863,-0.160580826,-1.185471526,0.066762911,0.148487532,0.427536807,0.23576355,0.441345215,1.365722656,0.11983599,0.16032337,0.484033494,0.020675659,-0.284469604,-0.16444397,0.189691828,-0.382566519,0.565895966,0.078241298,0.183622423,0.476091373
2,0.022191739,2.842888672,0.018272853,5.347171475,0.064498302,0.439525547,0.119683329,0.068606841,2.364221799,0.181514731,0.090890161,0.288433379,0.319038646,0.783940163,0.002246562,0.002516055,0.017429121,2.986228938,2.797679905,2.743042253,0.016985779,0.013150226,0.023970083,5.565460132,3.068471247,4.239141776,0.009841944,0.020799343,0.065367997,0.102967762,0.138916016,0.404082525,0.044557639,0.039195394,0.097761697,0.024833458,0.011108132,0.036511143,1.89317339,1.971463935,2.164421657,0.016560127,0.032074368,0.090914028,0.466026511,2.825393125,0.592487333,-0.44227596,0.334550559,1.508228648,0.564076305,0.16205521,0.837671676,0.39400083,0.464945134,0.565098827,0.493071844,0.047177803,0.052837159,0.366011549,#NAME?,#NAME?,#NAME?,0.141296387,0.23274231,0.709106445,5.3102145,-0.669529777,-0.982580595,0.110040505,0.1483474,0.396867056,0.605529785,0.450698853,1.305740356,0.102967762,0.138916016,0.404082525,-0.537704468,-0.200485229,-0.313247681,-0.888351351,-0.054890957,0.538151509,0.195969934,0.18766053,0.461373281
2,0.016896114,2.539616809,0.030801921,3.133535736,0.075726139,0.410134752,0.084663749,0.018844951,1.929532911,0.126405552,0.101067167,0.778412454,0.905470641,0.892826331,0.001005242,0.002135648,0.013755224,2.637660451,2.70765292,2.412914924,0.005081714,0.015973752,0.025912388,10.83588489,2.008527768,2.755699258,0.013653084,0.022684294,0.071359254,0.120324998,0.127006894,0.370946975,0.020451293,0.034065849,0.07188841,0.005256944,0.005664749,0.004870108,3.350972553,1.715938372,1.858573985,0.024826118,0.031998822,0.094956013,0.354818403,2.853783198,0.512604521,-1.038359112,0.27833195,1.082456474,0.503062443,0.16205521,0.71702762,0.326854571,-0.109475977,0.140289671,0.357873866,0.021110086,0.044848616,0.288859702,2.808276375,#NAME?,#NAME?,0.141296387,0.193832397,0.636230469,-0.439995906,-0.465181008,-1.010299742,0.06736835,0.133602774,0.33851454,0.315673828,0.441345215,1.048797607,0.120324998,0.127006894,0.370946975,0.020675659,-0.200485229,-0.16444397,0.602907542,-0.168453948,0.603580629,0.083448067,0.173648374,0.398523457
